t,MV,PV,DV
2.550000000000000000e+02,5.000000000000000000e+01,7.501000000000000512e+01,7.000000000000000000e+01
2.560000000000000000e+02,5.000000000000000000e+01,7.504000000000000625e+01,7.000000000000000000e+01
2.570000000000000000e+02,5.000000000000000000e+01,7.504000000000000625e+01,7.000000000000000000e+01
2.580000000000000000e+02,5.000000000000000000e+01,7.504000000000000625e+01,7.000000000000000000e+01
2.590000000000000000e+02,5.000000000000000000e+01,7.504000000000000625e+01,7.000000000000000000e+01
2.600000000000000000e+02,5.000000000000000000e+01,7.514000000000000057e+01,7.000000000000000000e+01
2.610000000000000000e+02,5.000000000000000000e+01,7.514000000000000057e+01,7.000000000000000000e+01
2.620000000000000000e+02,5.000000000000000000e+01,7.523000000000000398e+01,7.000000000000000000e+01
2.630000000000000000e+02,5.000000000000000000e+01,7.535999999999999943e+01,7.000000000000000000e+01
2.640000000000000000e+02,5.000000000000000000e+01,7.535999999999999943e+01,7.000000000000000000e+01
2.650000000000000000e+02,5.000000000000000000e+01,7.535999999999999943e+01,7.000000000000000000e+01
2.660000000000000000e+02,5.000000000000000000e+01,7.535999999999999943e+01,7.000000000000000000e+01
2.670000000000000000e+02,5.000000000000000000e+01,7.535999999999999943e+01,7.000000000000000000e+01
2.680000000000000000e+02,5.000000000000000000e+01,7.535999999999999943e+01,7.000000000000000000e+01
2.690000000000000000e+02,5.000000000000000000e+01,7.535999999999999943e+01,7.000000000000000000e+01
2.700000000000000000e+02,5.000000000000000000e+01,7.535999999999999943e+01,7.000000000000000000e+01
2.710000000000000000e+02,5.000000000000000000e+01,7.535999999999999943e+01,7.000000000000000000e+01
2.720000000000000000e+02,5.000000000000000000e+01,7.535999999999999943e+01,7.000000000000000000e+01
2.730000000000000000e+02,5.000000000000000000e+01,7.535999999999999943e+01,7.000000000000000000e+01
2.740000000000000000e+02,5.000000000000000000e+01,7.539000000000000057e+01,7.000000000000000000e+01
2.750000000000000000e+02,5.000000000000000000e+01,7.565000000000000568e+01,7.000000000000000000e+01
2.760000000000000000e+02,5.000000000000000000e+01,7.568000000000000682e+01,7.000000000000000000e+01
2.770000000000000000e+02,5.000000000000000000e+01,7.568000000000000682e+01,7.000000000000000000e+01
2.780000000000000000e+02,5.000000000000000000e+01,7.568000000000000682e+01,7.000000000000000000e+01
2.790000000000000000e+02,5.000000000000000000e+01,7.568000000000000682e+01,7.000000000000000000e+01
2.800000000000000000e+02,5.000000000000000000e+01,7.568000000000000682e+01,7.000000000000000000e+01
2.810000000000000000e+02,5.000000000000000000e+01,7.568000000000000682e+01,7.000000000000000000e+01
2.820000000000000000e+02,5.000000000000000000e+01,7.568000000000000682e+01,7.000000000000000000e+01
2.830000000000000000e+02,5.000000000000000000e+01,7.568000000000000682e+01,7.000000000000000000e+01
2.840000000000000000e+02,5.000000000000000000e+01,7.568000000000000682e+01,7.000000000000000000e+01
2.850000000000000000e+02,5.000000000000000000e+01,7.568000000000000682e+01,7.000000000000000000e+01
2.860000000000000000e+02,5.000000000000000000e+01,7.568000000000000682e+01,7.000000000000000000e+01
2.870000000000000000e+02,5.000000000000000000e+01,7.568000000000000682e+01,7.000000000000000000e+01
2.880000000000000000e+02,5.000000000000000000e+01,7.565000000000000568e+01,7.000000000000000000e+01
2.890000000000000000e+02,5.000000000000000000e+01,7.565000000000000568e+01,7.000000000000000000e+01
