t,MV,PV,DV
2.170000000000000000e+02,3.000000000000000000e+01,6.363000000000000256e+01,5.000000000000000000e+01
2.180000000000000000e+02,3.000000000000000000e+01,6.346999999999999886e+01,5.000000000000000000e+01
2.190000000000000000e+02,3.000000000000000000e+01,6.343999999999999773e+01,5.000000000000000000e+01
2.200000000000000000e+02,3.000000000000000000e+01,6.343999999999999773e+01,5.000000000000000000e+01
2.210000000000000000e+02,3.000000000000000000e+01,6.321000000000000085e+01,5.000000000000000000e+01
2.220000000000000000e+02,3.000000000000000000e+01,6.311999999999999744e+01,5.000000000000000000e+01
2.230000000000000000e+02,3.000000000000000000e+01,6.311999999999999744e+01,5.000000000000000000e+01
2.240000000000000000e+02,3.000000000000000000e+01,6.289000000000000057e+01,5.000000000000000000e+01
2.250000000000000000e+02,3.000000000000000000e+01,6.278999999999999915e+01,5.000000000000000000e+01
2.260000000000000000e+02,3.000000000000000000e+01,6.270000000000000284e+01,5.000000000000000000e+01
2.270000000000000000e+02,3.000000000000000000e+01,6.246999999999999886e+01,5.000000000000000000e+01
2.280000000000000000e+02,3.000000000000000000e+01,6.246999999999999886e+01,5.000000000000000000e+01
2.290000000000000000e+02,3.000000000000000000e+01,6.228000000000000114e+01,5.000000000000000000e+01
2.300000000000000000e+02,3.000000000000000000e+01,6.214999999999999858e+01,5.000000000000000000e+01
2.310000000000000000e+02,3.000000000000000000e+01,6.214999999999999858e+01,5.000000000000000000e+01
2.320000000000000000e+02,3.000000000000000000e+01,6.189000000000000057e+01,5.000000000000000000e+01
2.330000000000000000e+02,3.000000000000000000e+01,6.182999999999999829e+01,5.000000000000000000e+01
2.340000000000000000e+02,3.000000000000000000e+01,6.182999999999999829e+01,5.000000000000000000e+01
2.350000000000000000e+02,3.000000000000000000e+01,6.175999999999999801e+01,5.000000000000000000e+01
2.360000000000000000e+02,3.000000000000000000e+01,6.170000000000000284e+01,5.000000000000000000e+01
2.370000000000000000e+02,3.000000000000000000e+01,6.153999999999999915e+01,5.000000000000000000e+01
2.380000000000000000e+02,3.000000000000000000e+01,6.150000000000000000e+01,5.000000000000000000e+01
2.390000000000000000e+02,3.000000000000000000e+01,6.134000000000000341e+01,5.000000000000000000e+01
2.400000000000000000e+02,3.000000000000000000e+01,6.117999999999999972e+01,5.000000000000000000e+01
2.410000000000000000e+02,3.000000000000000000e+01,6.117999999999999972e+01,5.000000000000000000e+01
2.420000000000000000e+02,3.000000000000000000e+01,6.117999999999999972e+01,5.000000000000000000e+01
2.430000000000000000e+02,3.000000000000000000e+01,6.104999999999999716e+01,5.000000000000000000e+01
2.440000000000000000e+02,3.000000000000000000e+01,6.085999999999999943e+01,5.000000000000000000e+01
2.450000000000000000e+02,3.000000000000000000e+01,6.085999999999999943e+01,5.000000000000000000e+01
2.460000000000000000e+02,3.000000000000000000e+01,6.085999999999999943e+01,5.000000000000000000e+01
2.470000000000000000e+02,3.000000000000000000e+01,6.067000000000000171e+01,5.000000000000000000e+01
2.480000000000000000e+02,3.000000000000000000e+01,6.053999999999999915e+01,5.000000000000000000e+01
2.490000000000000000e+02,3.000000000000000000e+01,6.053999999999999915e+01,5.000000000000000000e+01
2.500000000000000000e+02,3.000000000000000000e+01,6.053999999999999915e+01,5.000000000000000000e+01
2.510000000000000000e+02,3.000000000000000000e+01,6.028000000000000114e+01,5.000000000000000000e+01
2.520000000000000000e+02,3.000000000000000000e+01,6.021000000000000085e+01,5.000000000000000000e+01
2.530000000000000000e+02,3.000000000000000000e+01,6.021000000000000085e+01,5.000000000000000000e+01
2.540000000000000000e+02,3.000000000000000000e+01,6.017999999999999972e+01,5.000000000000000000e+01
2.550000000000000000e+02,3.000000000000000000e+01,5.989000000000000057e+01,5.000000000000000000e+01
2.560000000000000000e+02,3.000000000000000000e+01,5.989000000000000057e+01,5.000000000000000000e+01
2.570000000000000000e+02,3.000000000000000000e+01,5.989000000000000057e+01,5.000000000000000000e+01
2.580000000000000000e+02,3.000000000000000000e+01,5.985999999999999943e+01,5.000000000000000000e+01
2.590000000000000000e+02,3.000000000000000000e+01,5.985999999999999943e+01,5.000000000000000000e+01
2.600000000000000000e+02,3.000000000000000000e+01,5.970000000000000284e+01,5.000000000000000000e+01
2.610000000000000000e+02,3.000000000000000000e+01,5.957000000000000028e+01,5.000000000000000000e+01
2.620000000000000000e+02,3.000000000000000000e+01,5.957000000000000028e+01,5.000000000000000000e+01
2.630000000000000000e+02,3.000000000000000000e+01,5.957000000000000028e+01,5.000000000000000000e+01
2.640000000000000000e+02,3.000000000000000000e+01,5.934000000000000341e+01,5.000000000000000000e+01
2.650000000000000000e+02,3.000000000000000000e+01,5.938000000000000256e+01,5.000000000000000000e+01
2.660000000000000000e+02,3.000000000000000000e+01,5.925000000000000000e+01,5.000000000000000000e+01
2.670000000000000000e+02,3.000000000000000000e+01,5.925000000000000000e+01,5.000000000000000000e+01
